CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SatisfactionScore,Churn
CUST1152,Male,0,Yes,No,2,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,88.01,170.51,3,Yes
CUST1153,Female,0,No,Yes,47,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,82.37,3902.94,1,No
CUST1154,Female,0,Yes,No,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.29,68.18,4,No
CUST1155,Female,0,No,No,53,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,56.82,2989.66,2,No
CUST1156,Male,0,No,Yes,5,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,53.14,278.74,3,No
CUST1157,Female,1,No,No,39,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,91.91,3587.95,5,No
CUST1158,Male,0,No,Yes,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,93.34,50.95,4,Yes
CUST1159,Female,0,Yes,No,72,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,71.41,5154.77,1,No
CUST1160,Female,0,Yes,No,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,74.98,117.55,5,No
CUST1161,Female,0,Yes,No,54,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,71.6,3814.39,1,Yes
CUST1162,Male,1,Yes,No,71,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,68.76,4857.25,3,No
CUST1163,Female,1,Yes,No,59,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,82.98,4838.85,4,No
CUST1164,Female,0,Yes,Yes,5,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Mailed check,19.5,95.99,1,No
CUST1165,Male,0,No,Yes,18,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card,84.8,1546.21,5,No
CUST1166,Female,0,No,No,26,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,84.83,2207.69,5,No
CUST1167,Male,1,Yes,No,0,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,50.73,50.73,2,No
CUST1168,Female,0,No,No,32,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.01,2544.93,1,No
CUST1169,Male,0,Yes,No,39,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,61.12,2417.72,4,No
CUST1170,Male,0,Yes,No,31,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,82.74,2588.14,4,Yes
CUST1171,Female,0,No,No,68,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,69.23,4699.58,2,No
CUST1172,Male,0,No,No,16,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card,49.01,785.49,5,No
CUST1173,Male,0,No,No,7,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card,96.48,657.99,1,Yes
CUST1174,Male,0,Yes,No,56,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,46.42,2594.91,5,No
CUST1175,Male,0,No,Yes,41,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,85.98,3526.42,1,Yes
CUST1176,Male,0,No,Yes,8,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,47.2,375.9,1,No
CUST1177,Male,0,No,No,34,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,84.14,2887.61,1,Yes
CUST1178,Female,0,No,Yes,70,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,44.86,3133.6,5,No
CUST1179,Male,0,No,No,52,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,98.96,5127.28,5,No
CUST1180,Male,0,No,No,53,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card,71.17,3754.62,5,No
CUST1181,Female,0,No,No,24,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,87.33,2109.02,3,No
CUST1182,Female,0,No,No,66,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,74.8,4908.74,5,No
CUST1183,Female,0,No,No,61,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Credit card,27.5,1673.48,2,No
CUST1184,Female,0,Yes,No,54,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,54.75,2983.05,3,No
CUST1185,Female,0,No,No,45,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,73.47,3312.0,1,No
CUST1186,Female,0,Yes,No,23,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,47.03,1080.2,4,No
CUST1187,Female,0,Yes,No,45,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,44.23,1989.63,3,No
CUST1188,Male,0,No,No,21,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,67.61,1399.22,3,Yes
CUST1189,Male,0,No,No,10,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,50.27,485.56,1,No
CUST1190,Female,0,No,No,47,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,79.94,3753.28,5,No
CUST1191,Male,0,Yes,No,7,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,67.42,477.37,5,Yes
CUST1192,Male,0,No,No,38,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,64.5,2469.96,3,No
CUST1193,Male,0,Yes,No,34,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card,79.38,2700.77,5,No
CUST1194,Female,0,No,No,48,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,70.12,3392.82,3,No
CUST1195,Female,0,No,No,45,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.03,2868.45,4,No
CUST1196,Male,0,No,No,37,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,76.85,2859.36,4,No
CUST1197,Female,0,No,No,7,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,63.9,471.8,1,No
CUST1198,Male,0,No,No,53,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer,51.52,2710.75,2,No
CUST1199,Male,0,No,No,36,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.4,2583.42,2,Yes
CUST1200,Male,0,Yes,No,39,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Electronic check,23.17,913.99,5,No
CUST1201,Male,0,Yes,No,33,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,88.96,2908.86,2,Yes
CUST1202,Female,0,No,Yes,16,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.03,762.67,4,No
CUST1203,Female,0,No,No,32,No,No,No service,No service,No service,No service,No service,No service,One year,Yes,Electronic check,18.25,599.42,1,Yes
CUST1204,Female,0,Yes,No,46,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,63.35,2942.37,4,No
CUST1205,Male,1,No,No,51,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,91.54,4663.46,3,No
CUST1206,Female,1,Yes,No,8,No,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Credit card,21.95,162.6,5,No
CUST1207,Male,0,No,No,32,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer,82.22,2637.45,5,No
CUST1208,Female,0,No,No,59,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card,56.5,3312.03,2,No
CUST1209,Male,0,No,Yes,20,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,74.3,1482.53,3,No
CUST1210,Male,0,No,No,57,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,85.05,4847.69,2,Yes
CUST1211,Male,0,Yes,No,68,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.83,5563.88,2,No
CUST1212,Female,0,Yes,Yes,9,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,660.12,2,No
CUST1213,Female,0,No,Yes,5,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Credit card,26.41,115.36,3,No
CUST1214,Female,0,No,No,12,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Credit card,18.25,204.46,2,No
CUST1215,Female,0,Yes,No,64,No,No,No service,No service,No service,No service,No service,No service,One year,Yes,Mailed check,18.71,1182.5,5,No
CUST1216,Male,0,No,Yes,19,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,19.44,336.96,2,No
CUST1217,Female,0,Yes,No,56,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Credit card,29.81,1676.2,3,No
CUST1218,Female,0,No,No,45,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.66,2567.59,3,No
CUST1219,Male,0,No,No,7,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,58.97,428.72,4,No
CUST1220,Male,0,Yes,No,9,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card,69.22,617.73,2,No
CUST1221,Male,0,Yes,No,72,No,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Mailed check,21.04,1498.66,3,No
CUST1222,Female,0,No,No,66,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer,71.44,4729.93,2,No
CUST1223,Male,0,No,No,10,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,79.96,812.38,1,No
CUST1224,Male,0,No,No,11,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,58.49,647.74,5,No
CUST1225,Male,0,No,Yes,9,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,73.48,696.21,5,No
CUST1226,Female,1,No,No,24,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.1,1801.87,2,Yes
CUST1227,Male,0,No,Yes,48,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,46.3,2217.26,5,No
CUST1228,Female,0,No,Yes,48,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,89.87,4305.76,5,No
CUST1229,Female,1,No,Yes,10,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,47.49,443.68,1,Yes
CUST1230,Male,1,Yes,Yes,61,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,72.27,4421.7,5,No
CUST1231,Male,0,Yes,No,35,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,98.4,3441.89,5,No
CUST1232,Female,0,No,Yes,38,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,95.4,3635.4,3,No
CUST1233,Male,0,Yes,No,52,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,74.1,3890.04,5,No
CUST1234,Male,0,No,No,55,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,67.61,3710.73,2,Yes
CUST1235,Female,0,No,No,0,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Mailed check,27.99,27.99,5,No
CUST1236,Female,0,No,Yes,55,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,61.71,3403.67,2,No
CUST1237,Male,0,Yes,No,3,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,85.14,258.76,5,Yes
CUST1238,Female,0,Yes,No,29,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,80.22,2311.73,2,Yes
CUST1239,Male,0,Yes,No,11,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.51,552.56,5,No
CUST1240,Male,0,Yes,No,34,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,27.04,935.08,2,No
CUST1241,Male,0,Yes,No,51,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,102.97,5232.54,5,No
CUST1242,Female,0,No,No,30,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,94.45,2827.47,1,Yes
CUST1243,Male,0,No,No,67,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,68.8,4639.14,3,No
CUST1244,Male,0,No,No,51,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Credit card,34.43,1741.5,3,No
CUST1245,Male,0,No,Yes,6,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,68.36,411.49,3,No
CUST1246,Female,0,Yes,No,21,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,55.14,1105.45,3,No
CUST1247,Female,1,No,Yes,55,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,65.25,3559.11,1,No
CUST1248,Female,0,No,No,57,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Bank transfer,18.25,1043.4,1,No
CUST1249,Female,0,Yes,No,63,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,74.01,4687.19,5,No
CUST1250,Female,0,No,No,11,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.37,900.83,1,Yes
CUST1251,Male,0,Yes,No,6,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.82,486.41,3,No
CUST1252,Female,0,No,No,54,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer,78.81,4248.23,4,No
CUST1253,Female,1,No,No,61,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,78.71,4820.37,5,No
CUST1254,Female,0,Yes,No,72,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,53.21,3806.76,2,No
CUST1255,Male,0,No,No,54,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.84,4319.96,3,No
CUST1256,Female,0,No,Yes,35,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,18.25,625.68,3,No
CUST1257,Female,0,No,No,23,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,53.86,1243.24,3,No
CUST1258,Male,0,Yes,No,43,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,69.25,2979.13,1,No
CUST1259,Female,0,No,Yes,16,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card,80.27,1279.28,2,No
CUST1260,Male,0,Yes,No,1,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card,62.51,72.07,5,No
CUST1261,Male,0,Yes,Yes,12,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Bank transfer,28.1,338.07,3,No
CUST1262,Male,0,Yes,No,30,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card,81.73,2449.24,2,No
CUST1263,Male,1,No,No,27,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card,45.66,1225.69,4,No
CUST1264,Male,0,No,No,59,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,22.36,1320.79,1,Yes
CUST1265,Female,0,No,Yes,26,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card,68.07,1774.26,3,No
CUST1266,Male,0,No,Yes,14,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,22.23,291.44,2,Yes
CUST1267,Male,0,Yes,Yes,32,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,79.14,2525.49,2,No
CUST1268,Female,1,Yes,No,19,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Mailed check,18.25,325.65,3,No
CUST1269,Male,0,Yes,No,41,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,63.24,2592.04,2,Yes
CUST1270,Female,0,Yes,No,11,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,40.89,437.94,2,Yes
CUST1271,Female,1,Yes,No,72,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,18.25,1329.42,5,No
CUST1272,Female,0,Yes,No,22,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,56.99,1267.23,1,Yes
CUST1273,Male,1,Yes,No,71,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,59.78,4225.93,5,No
CUST1274,Male,0,Yes,No,13,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer,76.35,992.5,1,No
CUST1275,Male,0,Yes,No,24,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Bank transfer,22.62,555.65,1,Yes
CUST1276,Female,0,Yes,No,30,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,55.46,1660.29,5,No
CUST1277,Male,0,No,Yes,53,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Electronic check,24.86,1303.02,3,No
CUST1278,Male,1,No,Yes,4,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer,85.78,321.27,2,Yes
CUST1279,Male,0,No,No,12,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,68.94,844.37,4,No
CUST1280,Female,0,Yes,Yes,27,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Electronic check,18.25,510.8,5,No
CUST1281,Female,0,Yes,No,42,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.42,4633.48,5,Yes
CUST1282,Male,0,No,No,46,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,65.0,3005.32,3,Yes
CUST1283,Male,0,Yes,No,70,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,67.6,4672.7,2,No
CUST1284,Male,1,Yes,No,37,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,82.23,3069.06,5,No
CUST1285,Male,0,Yes,Yes,66,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,74.54,4916.5,4,No
CUST1286,Female,0,Yes,No,61,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Bank transfer,18.25,1116.09,2,No
CUST1287,Female,0,Yes,No,38,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Credit card,39.73,1503.33,5,No
CUST1288,Female,0,Yes,No,36,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,72.03,2620.99,5,No
CUST1289,Female,0,No,No,7,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,80.72,543.83,1,No
CUST1290,Male,0,Yes,No,51,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,41.79,2160.78,1,No
CUST1291,Male,1,Yes,No,32,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,70.79,2273.21,5,No
CUST1292,Male,0,No,No,41,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,18.69,778.74,3,No
CUST1293,Female,0,Yes,Yes,26,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,60.95,1578.12,1,No
CUST1294,Male,0,Yes,No,7,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,61.85,406.79,5,No
CUST1295,Female,1,No,No,22,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.3,1697.21,2,Yes
CUST1296,Female,0,Yes,No,63,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,85.38,5385.17,4,Yes
CUST1297,Male,0,Yes,No,19,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Bank transfer,18.25,373.98,1,No
CUST1298,Male,0,No,No,15,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,47.08,702.32,5,No
CUST1299,Male,0,Yes,No,16,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,64.32,1020.74,1,No
CUST1300,Female,0,No,No,18,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer,58.73,1084.9,2,No
CUST1301,Male,0,No,Yes,7,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,79.15,592.29,3,No
CUST1302,Female,0,Yes,No,37,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,78.29,2896.92,5,No
CUST1303,Male,0,No,Yes,37,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card,85.1,3133.64,2,No
CUST1304,Female,1,No,Yes,52,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,18.25,965.21,4,No
CUST1305,Female,1,Yes,No,30,Yes,No,No service,No service,No service,No service,No service,No service,Two year,No,Bank transfer,18.25,542.42,5,No
CUST1306,Male,0,No,No,43,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,62.4,2695.19,4,No
CUST1307,Female,0,Yes,No,59,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer,73.35,4322.46,3,No
CUST1308,Female,0,No,Yes,16,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,88.43,1446.16,5,No
CUST1309,Male,0,Yes,No,72,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Bank transfer,29.5,2110.01,5,No
CUST1310,Female,0,Yes,No,38,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,30.76,1178.49,2,Yes
CUST1311,Male,0,Yes,No,41,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,62.29,2544.12,1,No
CUST1312,Female,0,No,No,47,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.34,3394.35,5,No
CUST1313,Male,0,Yes,No,11,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,78.57,856.03,3,No
CUST1314,Male,0,Yes,No,17,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,59.97,1034.26,5,No
CUST1315,Female,0,Yes,No,5,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,52.97,283.22,5,No
CUST1316,Female,0,No,Yes,42,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.56,4612.67,5,No
CUST1317,Female,0,No,No,34,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,82.41,2799.78,5,No
CUST1318,Female,0,No,No,53,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,72.62,3851.66,3,No
CUST1319,Female,0,No,No,61,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.63,5485.38,2,No
CUST1320,Male,0,No,Yes,68,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,59.27,4048.95,1,No
CUST1321,Female,0,Yes,No,15,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,66.78,947.89,3,Yes
CUST1322,Male,0,No,No,7,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,58.89,406.79,3,Yes
CUST1323,Male,0,No,No,30,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,36.79,1099.21,4,No
CUST1324,Female,1,No,Yes,9,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,93.32,853.27,1,Yes
CUST1325,Male,1,No,No,55,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,53.65,2949.41,2,No
CUST1326,Male,1,Yes,No,69,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card,89.68,6202.3,2,No
CUST1327,Male,0,Yes,No,19,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer,64.63,1206.4,4,No
CUST1328,Male,0,No,Yes,4,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,86.34,350.56,4,Yes
CUST1329,Female,1,No,No,22,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,47.98,1073.56,3,Yes
CUST1330,Male,0,No,No,8,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.18,571.95,2,Yes
CUST1331,Female,0,No,Yes,57,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer,65.28,3771.23,2,No
CUST1332,Female,0,No,Yes,58,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,52.87,3090.28,2,No
CUST1333,Male,0,Yes,No,53,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,60.11,3185.86,3,Yes
CUST1334,Female,1,No,Yes,45,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer,50.32,2247.83,2,No
CUST1335,Female,0,Yes,Yes,21,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,96.84,2030.14,5,Yes
CUST1336,Female,0,Yes,No,63,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card,53.58,3377.22,4,No
CUST1337,Male,0,Yes,No,7,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,65.24,465.49,4,No
CUST1338,Female,0,No,Yes,19,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer,80.33,1556.28,4,No
CUST1339,Female,0,Yes,No,50,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Credit card,18.25,902.98,4,No
CUST1340,Female,0,Yes,Yes,38,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,84.98,3240.49,5,No
CUST1341,Male,0,No,Yes,36,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,113.44,4057.99,1,Yes
CUST1342,Female,1,Yes,Yes,49,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,94.77,4635.46,2,No
CUST1343,Male,0,No,No,33,No,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,20.42,681.39,4,No
